"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,152030606,133787008,2,4,,"U",0,3,,
2020,152027108,133787047,1,4,,"M",0,3,,
2020,152027110,133787047,2,4,,"M",0,3,,
2020,152027123,133787056,1,5,38,"M",2,2,38,0
2020,152027150,133787086,1,5,29,"M",1,2,29,0
2020,152027274,133787200,1,4,,"U",0,3,,
2020,154039237,135582884,1,4,,"U",0,3,,
2020,154040063,135582893,1,5,17,"M",1,2,17,0
2020,152222042,133961418,1,5,28,"M",1,2,28,0
2020,152225326,133959435,1,4,,"M",2,2,,
2020,152222071,133959444,1,5,35,"M",2,2,35,0
2020,152225428,133959530,1,4,,"U",0,3,,
2020,152225445,133961509,1,4,,"U",0,3,,
2020,152225451,133959548,1,5,22,"M",2,2,22,0
2020,152225714,133959722,2,5,17,"M",1,2,17,0
2020,152225713,133959722,1,5,19,"M",1,2,19,0
2020,152225729,133961748,1,5,27,"M",1,3,27,0
2020,152222447,133959771,1,4,,"U",0,3,,
2020,152222459,133959778,1,5,29,"M",2,2,29,0
2020,154038725,135582408,1,5,17,"M",1,2,17,0
2020,154038750,135579281,0,,,"",,,,
2020,154034516,135579294,0,,,"",,,,
2020,154034523,135579300,1,5,47,"M",1,2,47,0
2020,154034590,135582491,0,,,"",,,,
2020,154034618,135579367,0,,,"",,,,
2020,154038837,135579372,1,5,32,"F",1,2,32,0
2020,154034649,135579401,1,4,,"U",0,3,,
2020,154038888,135582550,1,5,17,"M",0,3,17,0
2020,154034742,135582615,1,4,,"U",0,3,,
2020,154038981,135582620,1,5,47,"M",1,2,47,0
2020,154038987,135579499,1,5,25,"F",1,2,25,0
2020,154038999,135582632,1,5,18,"U",0,3,18,0
2020,154039005,135579512,1,5,24,"M",1,2,24,0
2020,154034778,135582645,0,,,"",,,,
2020,152026337,133786385,1,5,43,"M",1,2,43,0
2020,152026363,133786410,1,5,29,"M",1,2,29,0
2020,152026427,133786466,0,,,"",,,,
2020,152026446,133786482,1,4,,"U",0,3,,
2020,152026478,133786506,1,5,26,"F",2,2,26,0
2020,152026598,133786610,1,5,19,"M",2,3,19,0
2020,152026602,133786614,1,5,30,"F",2,2,30,0
2020,152026643,133786647,1,4,,"U",0,3,,
2020,152026701,133786690,1,4,,"U",0,3,,
2020,152026761,133786741,1,4,,"U",0,3,,
2020,152026778,133786760,2,4,,"M",0,3,,
2020,152026777,133786760,1,4,,"M",0,3,,
2020,152026780,133786760,3,4,,"M",0,3,,
2020,152030550,133786770,2,4,,"M",2,3,,
2020,152030549,133786770,1,4,,"M",2,3,,
2020,152026799,133786776,1,5,18,"F",2,2,18,0
2020,152026824,133786800,1,5,28,"F",1,1,28,0
2020,152026887,133786865,1,4,,"U",0,3,,
2020,152026928,133786901,1,4,,"U",0,3,,
2020,152026942,133786910,1,5,28,"M",2,2,28,0
2020,152026990,133786949,1,4,,"U",0,3,,
2020,152027022,133786983,1,4,,"M",2,2,,
2020,152027105,133787044,1,5,26,"M",2,2,26,0
2020,152027117,133791409,2,5,60,"F",2,2,60,0
2020,152027115,133791409,1,5,32,"M",2,2,32,0
2020,152027135,133787069,1,5,27,"M",0,2,27,0
2020,152027164,133787097,1,4,,"U",0,3,,
2020,152027165,133787100,1,5,29,"F",1,2,29,0
2020,152030638,133787156,1,5,34,"F",2,2,34,0
2020,152027244,133787172,0,,,"",,,,
2020,154034729,135582605,1,4,,"U",0,3,,
2020,154034736,135582611,1,4,,"M",0,3,,
2020,154038970,135582611,3,4,,"M",0,3,,
2020,154038968,135582611,2,4,,"M",0,3,,
2020,154038982,135579493,0,,,"",,,,
2020,154038993,135579502,1,5,54,"M",1,2,54,0
2020,154034761,135579507,1,5,16,"M",1,2,16,0
2020,154038997,135579507,3,5,33,"M",1,2,33,0
2020,154034762,135579507,2,5,16,"M",1,2,16,0
2020,154039014,135582644,0,,,"",,,,
2020,152221930,133959325,1,5,30,"F",2,1,25,35
2020,152225210,133959325,2,5,32,"M",1,1,30,35
2020,152221942,133959335,1,5,26,"M",2,2,26,0
2020,152225238,133959349,1,4,,"U",0,3,,
2020,152221969,133959362,1,5,20,"M",2,2,20,0
2020,152221993,133959389,1,5,36,"F",1,1,36,0
2020,152225316,133959426,1,5,31,"F",2,3,31,0
2020,152225366,133959472,1,4,,"U",0,3,,
2020,152225371,133959480,1,5,23,"F",2,2,23,0
2020,152225413,133959518,1,4,,"U",0,3,,
2020,152222205,133959578,1,4,,"U",0,3,,
2020,152225557,133959628,1,4,,"U",0,3,,
2020,152225683,133961703,1,5,35,"M",2,2,35,0
2020,153927391,135439084,1,4,,"U",0,3,,
2020,153927415,135439101,1,5,34,"M",2,2,34,0
2020,153927416,135439101,2,5,39,"F",1,3,39,0
2020,153927438,135439113,0,,,"",,,,
2020,153927490,135439151,1,5,22,"M",2,2,22,0
2020,153927639,135439269,1,5,43,"F",1,2,43,0
2020,153927640,135439269,2,5,39,"M",1,2,39,0
2020,153927750,135439349,1,5,29,"M",2,2,29,0
2020,153927773,135439370,1,5,34,"M",2,2,34,0
2020,154034469,135582406,1,5,20,"M",0,1,20,0
2020,154034487,135582421,1,4,,"M",2,2,,
2020,154038759,135582429,0,,,"",,,,
2020,154034511,135582436,1,4,,"F",2,3,,
2020,154034527,135582444,0,,,"",,,,
2020,154034542,135582455,1,5,43,"F",1,2,43,0
2020,154038818,135582496,1,4,,"U",0,3,,
2020,154038862,135579390,1,5,42,"M",1,2,42,0
2020,154034687,135579433,1,4,,"M",2,2,,
2020,154038921,135579445,0,,,"",,,,
2020,154034704,135582585,1,5,30,"M",1,2,30,0
2020,154038934,135579456,2,4,,"M",2,2,,
2020,154038936,135579456,4,5,38,"M",2,2,38,0
2020,154034707,135579456,3,5,32,"F",2,2,32,0
2020,154038932,135579456,1,4,,"F",2,2,,
2020,154038953,135582601,1,5,16,"M",2,2,16,0
2020,154038954,135582601,2,5,16,"M",1,2,16,0
2020,154034737,135582612,1,4,,"U",0,3,,
2020,154038985,135579494,1,5,65,"M",1,2,65,0
2020,154034775,135582643,1,4,,"U",0,3,,
2020,154034781,135582649,1,5,37,"M",2,2,37,0
2020,152026143,133786202,1,5,34,"M",2,2,34,0
2020,152030320,133786233,0,,,"",,,,
2020,152026218,133786283,1,5,30,"F",2,3,30,0
2020,152026249,133786315,1,5,32,"M",2,2,32,0
2020,152030436,133791287,1,4,,"U",0,3,,
2020,153927382,135439076,1,5,15,"M",1,3,15,0
2020,153927402,135439090,1,5,20,"M",1,2,20,0
2020,153927405,135439097,1,4,,"U",0,3,,
2020,153927407,135439097,2,5,35,"M",2,2,35,0
2020,153927469,135439133,1,4,,"U",0,3,,
2020,153927508,135439167,1,4,,"M",2,2,,
2020,153927561,135439205,0,,,"",,,,
2020,153921718,135439319,1,4,,"U",0,3,,
2020,153927726,135439334,1,4,,"U",0,3,,
2020,153927711,135439321,0,,,"",,,,
2020,152221922,133959319,1,4,,"U",0,3,,
2020,152225234,133959345,1,4,,"U",0,3,,
2020,152222193,133959571,1,5,42,"M",1,2,42,0
2020,152222232,133959594,1,5,20,"M",2,3,20,0
2020,152225642,133959673,1,5,54,"M",2,2,54,0
2020,152222339,133959687,1,4,,"U",0,3,,
2020,152222440,133959767,1,4,,"U",0,3,,
2020,153927337,135439035,1,5,32,"M",1,2,32,0
2020,153927427,135439106,0,,,"",,,,
2020,153927480,135439142,3,5,23,"M",1,2,23,0
2020,153927478,135439142,1,5,19,"M",2,2,18,20
2020,153927479,135439142,2,5,21,"M",1,2,20,22
2020,153927498,135439155,2,5,22,"F",2,2,20,25
2020,144529413,127170831,1,5,31,"M",2,2,31,0
2020,144523807,127170861,1,5,47,"M",2,2,47,0
2020,144523814,127170868,2,5,40,"M",1,1,40,0
2020,144523815,127170868,3,5,45,"F",1,1,45,0
2020,144523813,127170868,1,5,41,"M",1,1,41,0
2020,144529492,127170884,1,4,,"U",0,3,,
2020,147691862,130100801,1,5,21,"M",2,2,18,25
2020,147691863,130100801,2,5,18,"M",2,2,18,0
2020,147700176,130100825,1,5,26,"M",2,2,26,0
2020,147691900,130106255,1,5,16,"M",2,2,16,0
2020,147700178,130100827,1,5,16,"M",2,2,16,0
2020,147700184,130100831,1,5,31,"M",1,2,31,0
2020,147691912,130106257,2,5,46,"M",1,1,46,0
2020,147691911,130106257,1,5,32,"M",1,2,32,0
2020,147700180,130106258,2,4,,"M",0,3,,
2020,147700181,130106258,3,4,,"M",0,2,,
2020,147700179,130106258,1,4,,"M",0,2,,
2020,147691910,130106259,1,4,,"U",0,3,,
2020,147691913,130100833,1,5,37,"M",1,2,37,0
2020,147691916,130100835,1,5,68,"M",2,2,68,0
2020,147700187,130106263,1,4,,"U",0,3,,
2020,147700189,130100844,1,5,23,"M",1,1,23,0
2020,147691938,130100846,1,5,37,"M",2,2,37,0
2020,147691946,130100847,1,5,23,"M",1,1,23,0
2020,147700196,130100849,2,5,19,"M",2,2,19,0
2020,147700204,130100849,7,5,20,"M",2,2,20,0
2020,147700198,130100849,4,5,19,"M",2,2,19,0
2020,147691942,130100849,1,5,19,"M",2,2,19,0
2020,147700199,130100849,5,5,20,"M",2,2,20,0
2020,147700197,130100849,3,5,20,"M",2,2,20,0
2020,147700201,130100849,6,5,20,"M",2,2,20,0
2020,147700203,130100850,4,5,31,"M",2,2,31,0
2020,147700205,130100850,5,5,25,"M",2,2,25,0
2020,147700200,130100850,2,5,28,"M",2,2,28,0
2020,147691943,130100850,1,4,,"M",0,3,,
2020,147700202,130100850,3,5,28,"M",1,2,28,0
2020,147700207,130100851,1,4,,"U",0,3,,
2020,147691949,130100851,2,5,40,"F",1,2,40,0
2020,144529451,127170850,1,5,22,"F",1,3,20,25
2020,144529457,127170851,1,4,,"U",0,3,,
2020,144529460,127170852,1,5,43,"M",2,2,43,0
2020,144523806,127173029,1,4,,"U",0,3,,
2020,144529489,127170880,1,5,50,"M",2,2,50,0
2020,144529498,127170891,1,5,26,"F",2,2,26,0
2020,144523846,127170899,1,5,36,"M",2,2,36,0
2020,144530104,127176402,1,5,32,"M",1,2,32,0
2020,144530118,127176417,1,5,37,"F",2,2,37,0
2020,144524767,127176417,2,5,34,"M",2,2,34,0
2020,144524796,127176439,3,4,,"M",2,2,,
2020,144524795,127176439,2,4,,"M",2,2,,
2020,144524794,127176439,1,4,,"M",2,2,,
2020,144524797,127176439,4,4,,"M",2,2,,
2020,144524811,127176447,0,,,"",,,,
2020,144524831,127173778,1,5,29,"F",1,2,29,0
2020,144524832,127176458,1,5,34,"M",2,2,34,0
2020,144524855,127176466,1,5,30,"F",2,2,30,0
2020,144524889,127176487,1,5,37,"M",2,2,37,0
2020,144524898,127176492,1,5,42,"M",2,2,42,0
2020,144524908,127176496,1,5,38,"M",2,2,38,0
2020,144524925,127173842,1,5,37,"M",2,2,35,40
2020,144524947,127173861,1,5,20,"F",2,2,20,0
2020,144524952,127173871,1,4,,"U",0,3,,
2020,144524962,127176522,2,5,37,"M",2,2,37,0
2020,144524961,127176522,1,5,29,"F",2,2,29,0
2020,144530249,127176534,1,5,19,"M",2,2,19,0
2020,144534994,127173910,1,5,31,"M",2,2,31,0
2020,144534996,127173914,1,5,26,"F",2,2,26,0
2020,144535024,127176551,1,5,18,"M",0,3,18,0
2020,144535026,127176551,2,5,31,"F",1,2,31,0
2020,144535027,127176551,3,5,28,"M",1,2,28,0
2020,144535047,127176561,1,5,30,"F",2,2,30,0
2020,144535049,127173958,1,5,27,"M",2,2,27,0
2020,144530307,127176571,1,4,,"U",0,3,,
2020,144535083,127176580,1,5,40,"M",2,2,40,0
2020,144530317,127173987,1,5,54,"M",1,2,54,0
2020,144535110,127176593,1,5,25,"M",1,1,25,0
2020,144529765,127176110,1,5,16,"M",1,2,16,0
2020,144524167,127176113,1,5,32,"F",1,1,32,0
2020,144524178,127176117,1,5,51,"M",3,2,51,0
2020,144524179,127176118,1,5,43,"M",1,1,43,0
2020,144529771,127176120,1,4,,"U",0,3,,
2020,144524184,127176122,1,4,,"U",0,3,,
2020,144529780,127176127,3,5,16,"F",2,2,16,0
2020,144529778,127176127,2,5,17,"F",2,2,17,0
2020,144529777,127176127,1,5,17,"F",2,2,17,0
2020,144529782,127176129,1,4,,"U",0,3,,
2020,144529784,127173330,1,5,36,"M",2,2,36,0
2020,144529787,127176133,1,5,40,"M",2,2,40,0
2020,144529788,127176134,2,5,25,"M",2,2,25,0
2020,144529786,127176134,1,5,28,"M",2,2,28,0
2020,144524196,127176138,1,5,43,"M",2,2,43,0
2020,144524201,127176141,1,5,22,"M",2,2,22,0
2020,144529796,127176144,1,5,34,"F",1,2,34,0
2020,144529801,127176147,1,5,34,"M",2,2,34,0
2020,144529819,127176161,1,5,34,"M",2,2,34,0
2020,144524245,127176163,1,5,31,"M",1,2,31,0
2020,144529821,127176164,1,5,27,"M",1,2,27,0
2020,144524248,127173378,1,5,30,"M",2,2,30,0
2020,144529832,127173386,1,5,36,"M",2,2,36,0
2020,144524262,127173387,3,5,18,"M",2,2,18,0
2020,144524261,127173387,2,5,18,"M",2,2,18,0
2020,144524260,127173387,1,5,18,"M",2,2,18,0
2020,144529830,127176175,2,5,27,"F",2,2,27,0
2020,144529829,127176175,1,5,25,"M",2,2,25,0
2020,144529834,127176177,1,5,29,"M",2,2,29,0
2020,144524267,127173392,1,5,47,"M",1,2,47,0
2020,144524268,127176179,1,5,21,"F",1,2,21,0
2020,144524271,127176181,1,5,25,"M",2,2,25,0
2020,144529845,127176186,2,5,26,"M",2,2,26,0
2020,144529844,127176186,1,5,39,"F",1,1,39,0
2020,144529849,127176187,2,5,30,"M",2,2,30,0
2020,144529848,127176187,1,5,30,"F",2,2,30,0
2020,144524286,127176190,1,4,,"U",0,3,,
2020,144529514,127170904,1,5,53,"M",1,2,53,0
2020,144529518,127170911,1,5,51,"M",2,2,51,0
2020,144523869,127173076,1,5,34,"M",1,1,34,0
2020,144529555,127170938,1,4,,"U",0,3,,
2020,144523903,127170943,1,5,21,"M",1,2,21,22
2020,144529611,127173141,1,5,21,"F",1,2,21,0
2020,144529618,127170983,1,5,30,"F",2,2,30,0
2020,144523978,127171001,1,5,22,"M",2,2,22,0
2020,144529664,127171020,1,5,23,"M",0,1,23,0
2020,144524050,127171044,1,5,39,"F",2,2,39,0
2020,144524048,127173220,3,4,,"M",2,2,,
2020,144524046,127173220,1,4,,"M",2,2,,
2020,144529689,127173220,4,4,,"M",2,2,,
2020,144524047,127173220,2,4,,"M",2,2,,
2020,144529698,127171052,1,5,24,"M",1,2,24,0
2020,144524095,127173258,1,5,63,"M",1,2,63,0
2020,144524125,127173277,1,5,34,"M",1,2,34,0
2020,144524133,127171090,2,4,,"M",0,3,,
2020,144529743,127171093,1,5,30,"F",1,2,30,0
2020,144524134,127171093,2,5,35,"M",1,2,35,0
2020,144529749,127171094,1,4,,"U",0,3,,
2020,144524144,127171098,1,4,,"U",0,3,,
2020,144524143,127171096,1,4,,"U",0,3,,
2020,144529757,127171099,1,4,,"U",0,3,,
2020,144524157,127176104,1,4,,"U",0,3,,
2020,144524161,127176108,0,,,"",,,,
2020,144529761,127176107,0,,,"",,,,
2020,144529861,127173422,1,5,25,"F",2,2,25,0
2020,144524311,127176201,1,5,28,"M",2,2,28,0
2020,144524352,127176222,1,4,,"U",0,3,,
2020,144529903,127176231,1,5,23,"F",2,2,23,0
2020,144524379,127176233,1,5,44,"M",2,2,44,0
2020,144524409,127176255,1,5,47,"M",2,2,47,0
2020,144524442,127176271,2,5,21,"M",2,2,18,24
2020,144524441,127176271,1,5,21,"M",2,2,18,25
2020,144529958,127173546,1,5,25,"M",1,2,25,0
2020,144529992,127176303,1,4,,"U",0,3,,
2020,144524527,127173583,2,4,,"M",0,3,,
2020,144524526,127173583,1,4,,"F",0,3,,
2020,144530012,127176316,1,4,,"U",0,3,,
2020,144524534,127173590,1,4,,"U",0,3,,
2020,144524543,127176320,1,4,,"U",0,3,,
2020,144524563,127176326,1,4,,"U",0,3,,
2020,144524575,127173611,2,5,29,"F",2,3,29,0
2020,144524573,127173611,1,5,52,"M",1,3,52,0
2020,144524632,127176366,1,5,32,"M",2,2,32,0
2020,144530066,127176368,2,5,53,"F",2,2,53,0
2020,144530065,127176368,1,5,33,"F",2,2,33,0
2020,144524649,127173666,1,5,38,"M",1,2,38,0
2020,144524652,127173669,2,5,48,"M",1,2,48,0
2020,144530069,127173669,1,5,48,"M",1,2,48,0
2020,144524667,127176375,1,5,29,"M",2,2,29,0
2020,144524675,127173683,1,5,41,"M",1,2,41,0
2020,144524695,127173695,1,5,28,"M",1,2,28,0
2020,144530091,127173703,1,5,18,"M",1,3,18,0
2020,144530092,127173703,3,5,18,"M",1,3,18,0
2020,144530093,127173703,4,5,18,"M",1,2,18,0
2020,144524702,127173703,2,5,18,"M",1,3,18,0
2020,144524721,127173711,1,4,,"U",0,2,,
2020,144530100,127173715,1,5,29,"M",1,2,29,0
2020,144524314,127173436,1,5,34,"F",2,2,34,0
2020,144524339,127176212,3,5,9,"M",0,3,9,0
2020,144524338,127176212,2,5,9,"M",2,3,9,0
2020,144524335,127176212,1,5,9,"M",2,3,9,0
2020,144524344,127176217,0,,,"",,,,
2020,144524347,127176218,1,4,,"U",0,3,,
2020,144529887,127176225,1,4,,"M",2,2,,
2020,144529890,127176226,1,5,36,"M",2,2,36,0
2020,144524377,127176232,1,4,,"U",0,3,,
2020,144524384,127173490,1,4,,"U",0,3,,
2020,144529910,127176241,1,5,34,"F",2,2,34,0
2020,144529913,127173498,1,5,37,"M",1,3,37,0
2020,144524399,127176246,1,5,58,"M",2,2,58,0
2020,144524411,127176262,0,,,"",,,,
2020,144529926,127176260,0,,,"",,,,
2020,144524459,127176281,1,5,37,"F",2,2,37,0
2020,144529957,127173547,2,5,20,"F",2,3,20,0
2020,144524467,127173547,1,5,20,"M",1,3,20,0
2020,144529959,127173549,1,5,22,"F",2,2,22,0
2020,144524485,127176286,7,5,19,"M",2,2,19,0
2020,144524476,127176286,1,4,,"M",2,3,,
2020,144524478,127176286,3,4,,"M",2,3,,
2020,144524489,127176286,9,5,19,"F",1,2,19,0
2020,144524479,127176286,4,5,17,"F",1,1,17,0
2020,144524477,127176286,2,4,,"M",2,2,,
2020,144524488,127176286,8,5,16,"F",2,2,16,0
2020,144524483,127176286,6,5,28,"F",1,1,28,0
2020,144524480,127176286,5,5,27,"F",1,1,27,0
2020,144529962,127176288,1,5,30,"M",1,1,30,0
2020,144529970,127176292,1,4,,"U",0,3,,
2020,144529978,127176297,7,5,28,"M",2,2,28,0
2020,144529972,127176297,2,5,20,"M",2,2,20,0
2020,144529971,127176297,1,5,30,"M",2,2,30,0
2020,144529973,127176297,3,5,20,"M",2,2,20,0
2020,144529975,127176297,5,5,20,"M",2,2,20,0
2020,144529974,127176297,4,5,20,"M",2,2,20,0
2020,144529977,127176297,6,5,51,"M",2,2,51,0
2020,144524508,127176299,1,5,30,"M",2,2,30,0
2020,144524518,127176306,1,4,,"M",1,3,,
2020,144524528,127173584,1,5,30,"F",2,2,30,0
2020,144530011,127176313,1,4,,"U",0,3,,
2020,144524541,127173592,1,4,,"U",0,3,,
2020,144530016,127173592,2,4,,"U",0,3,,
2020,144530017,127173592,3,4,,"U",0,3,,
2020,144524644,127173661,1,5,20,"M",2,2,20,0
2020,144530067,127173667,1,5,28,"M",2,2,28,0
2020,144524662,127176376,2,5,30,"M",1,2,30,0
2020,144530072,127176376,1,4,,"M",1,2,,
2020,144524688,127173691,1,5,40,"F",1,3,40,0
2020,144524690,127173691,2,5,35,"M",1,3,35,0
2020,144524701,127173699,1,4,,"U",0,3,,
2020,144524714,127173706,1,5,47,"M",2,2,47,0
2020,144524742,127173721,1,5,13,"M",2,3,12,15
2020,144524754,127176409,1,5,34,"F",1,2,34,0
2020,144524779,127176429,1,5,18,"F",2,2,18,0
2020,144530128,127173743,1,5,37,"M",2,2,37,0
2020,144530134,127173755,1,5,40,"M",4,2,40,0
2020,144524801,127176434,1,5,28,"M",2,2,28,0
2020,144530142,127176441,1,4,,"U",0,3,,
2020,144524813,127176451,3,5,32,"M",2,2,32,0
2020,144524812,127176451,1,5,28,"F",2,2,28,0
2020,144530151,127176451,2,5,26,"M",2,2,26,0
2020,144524836,127173782,1,5,30,"M",2,2,30,0
2020,144530174,127176471,4,4,,"M",2,2,,
2020,144530172,127176471,2,4,,"M",2,2,,
2020,144530173,127176471,3,4,,"M",2,2,,
2020,144530171,127176471,1,4,,"M",2,2,,
2020,144524887,127176488,1,4,,"M",1,2,,
2020,144530193,127176488,2,4,,"F",1,2,,
2020,144524922,127173845,1,4,,"U",0,3,,
2020,144524940,127176509,1,5,28,"M",1,1,28,0
2020,144530228,127176516,1,4,,"M",1,3,,
2020,144524949,127173864,1,4,,"U",0,3,,
2020,144534972,127173885,1,5,49,"F",1,2,49,0
2020,144534984,127173898,1,5,32,"M",1,2,32,0
2020,144535012,127173928,1,5,53,"F",1,2,53,0
2020,144530299,127176568,2,5,21,"M",2,3,18,25
2020,144530300,127176568,3,5,21,"M",2,3,18,25
2020,144530298,127176568,1,4,,"U",0,3,,
2020,144530323,127176588,1,5,35,"M",2,2,33,37
2020,144535119,127176598,1,5,31,"M",2,2,31,0
2020,144535143,127176610,1,4,,"U",0,3,,
2020,144535180,127176620,2,5,25,"M",0,3,20,30
2020,144530362,127176620,1,5,25,"M",0,3,20,30
2020,144530366,127176625,1,5,60,"M",1,2,60,0
2020,144535212,127174091,1,5,27,"M",2,2,27,0
2020,144530409,127176659,1,5,28,"M",1,2,28,0
2020,144530436,127176679,1,5,33,"M",1,3,33,0
2020,144535332,127174188,0,,,"",,,,
2020,144535337,127176688,1,4,,"U",0,3,,
2020,144530454,127176693,1,4,,"U",0,3,,
2020,144535438,127174264,1,5,35,"F",2,2,35,0
2020,144530521,127176759,0,,,"",,,,
2020,144535466,127176768,1,5,32,"F",1,2,32,0
2020,144535501,127176782,1,4,,"U",0,3,,
2020,144535503,127176783,1,4,,"U",0,3,,
2020,144530540,127176787,1,5,38,"M",2,2,38,0
2020,144530560,127174338,1,5,65,"F",1,2,65,0
2020,144535542,127174346,1,5,29,"F",2,2,29,0
2020,144530567,127174351,1,5,29,"M",2,2,29,0
2020,144529741,127171091,1,5,39,"M",1,2,39,0
2020,144529770,127176119,1,4,,"M",2,2,,
2020,144524198,127176139,1,5,24,"M",1,1,20,29
2020,144524199,127176139,2,4,,"F",0,3,,
2020,144524206,127176143,1,5,18,"F",2,2,18,0
2020,144529797,127176143,2,5,19,"F",2,2,19,0
2020,144529808,127176152,1,5,22,"M",2,2,22,0
2020,144524239,127173370,1,5,56,"F",2,2,56,0
2020,144529827,127176173,1,5,24,"M",1,2,24,0
2020,144524277,127176185,1,5,32,"M",2,2,32,0
2020,144524289,127173413,1,5,25,"F",2,2,25,0
2020,144524297,127176195,1,5,25,"M",2,2,25,0
2020,144524312,127176202,1,4,,"U",0,3,,
2020,144524315,127173436,2,4,,"F",2,3,,
2020,144524316,127173436,3,4,,"F",2,3,,
2020,140683486,123659318,2,5,38,"M",2,2,38,0
2020,147692009,130100889,1,5,20,"M",2,2,20,0
2020,147692010,130100893,1,5,35,"M",1,2,35,0
2020,147692032,130100897,0,,,"",,,,
2020,147700292,130100901,1,4,,"M",0,3,,
2020,147700243,130106302,1,5,35,"M",2,2,35,0
2020,147691991,130100881,1,5,17,"M",2,2,17,0
2020,147691992,130100881,2,5,18,"M",2,2,18,0
2020,147692000,130100883,1,5,26,"F",2,2,26,0
2020,147692057,130100907,0,,,"",,,,
2020,147700302,130100910,1,5,41,"F",2,2,41,0
2020,147692064,130100911,1,5,41,"M",1,2,41,0
2020,147692073,130106347,1,5,56,"M",2,2,56,0
2020,147692090,130100935,1,5,33,"M",1,1,33,0
2020,147692098,130100938,1,5,31,"M",2,2,31,0
2020,147692111,130100944,1,4,,"M",2,2,,
2020,147692110,130100943,1,5,28,"F",1,2,28,0
2020,147700358,130106365,1,5,58,"M",2,3,58,0
2020,147700359,130100955,1,5,54,"M",1,2,54,0
2020,147700363,130106367,1,4,,"M",0,3,,
2020,147692120,130106367,2,4,,"M",0,3,,
2020,147692121,130106367,3,4,,"M",0,3,,
2020,147692124,130100960,1,4,,"M",2,2,,
2020,147700368,130106370,2,5,37,"M",2,2,35,40
2020,147692132,130106370,1,5,37,"M",2,2,35,40
2020,147700372,130100966,2,5,19,"M",2,2,19,0
2020,147700371,130100966,1,4,,"U",0,3,,
2020,147692128,130106372,4,5,25,"M",2,2,20,30
2020,147700364,130106372,2,5,25,"M",2,2,20,30
2020,147692125,130106372,1,5,30,"M",2,2,30,0
2020,147692127,130106372,3,5,31,"M",2,2,31,0
2020,147700377,130100973,1,5,33,"M",2,2,33,0
2020,147692149,130100980,1,5,20,"F",2,3,20,0
2020,147692152,130106385,1,5,26,"F",2,2,26,0
2020,147692158,130100982,1,5,39,"F",2,2,39,0
2020,139285220,122506300,1,5,32,"M",2,2,32,0
2020,139285230,122506307,1,5,54,"M",1,2,54,0
2020,139285233,122506310,1,5,53,"M",2,2,53,0
2020,144530339,127174025,3,5,60,"M",2,3,60,0
2020,144535136,127174025,1,4,,"M",2,2,,
2020,144535139,127176607,1,4,,"U",0,3,,
2020,144530440,127176681,1,5,44,"M",2,2,44,0
2020,144535344,127176691,1,5,26,"M",2,2,26,0
2020,144535355,127176701,1,4,,"U",0,3,,
2020,144535417,127174246,1,5,42,"M",1,2,42,0
2020,144535439,127174262,1,5,32,"M",2,2,32,0
2020,144535446,127176750,1,5,45,"M",1,2,45,0
2020,144535459,127176757,0,,,"",,,,
2020,140684441,123660092,1,5,50,"M",1,2,50,0
2020,140684442,123660093,1,4,,"U",0,3,,
2020,140684443,123660094,1,5,36,"M",1,2,36,0
2020,140684444,123660095,1,5,45,"F",1,2,45,0
2020,140684445,123660096,1,5,35,"M",2,2,35,0
2020,140684446,123660097,1,4,,"U",0,3,,
2020,140684447,123660098,0,,,"",,,,
2020,140684448,123660099,1,4,,"U",0,3,,
2020,140684449,123660100,1,4,,"U",0,3,,
2020,140684450,123660101,0,,,"",,,,
2020,140684451,123660102,1,5,31,"M",1,2,31,0
2020,140684452,123660103,1,4,,"U",0,3,,
2020,140684453,123660104,1,5,25,"M",2,3,20,30
2020,140684455,123660106,1,5,43,"M",2,2,43,0
2020,140684456,123660107,0,,,"",,,,
2020,140684457,123660108,1,4,,"U",0,3,,
2020,140684458,123660109,1,4,,"U",0,3,,
2020,140684459,123660110,1,4,,"U",0,3,,
2020,140684462,123660111,3,5,46,"F",2,2,46,0
2020,140684461,123660111,2,5,42,"F",2,2,42,0
2020,140684460,123660111,1,5,30,"M",2,2,30,0
2020,140684465,123660113,1,5,24,"M",2,3,24,0
2020,140684466,123660114,1,4,,"U",0,3,,
2020,140684467,123660115,1,4,,"M",0,3,,
2020,140684468,123660116,0,,,"",,,,
2020,140684469,123660117,1,5,37,"F",1,2,37,0
2020,140684470,123660118,0,,,"",,,,
2020,140684471,123660119,1,5,35,"M",1,3,30,40
2020,140684472,123660120,1,4,,"U",0,3,,
2020,140684473,123660121,1,5,42,"M",1,2,42,0
2020,140684474,123660122,1,5,21,"M",1,3,18,24
2020,140684475,123660123,0,,,"",,,,
2020,140684476,123660124,1,4,,"M",0,3,,
2020,140684477,123660125,1,4,,"U",0,3,,
2020,140684478,123660126,1,4,,"U",0,3,,
2020,140684479,123660127,1,4,,"U",0,3,,
2020,140684480,123660128,0,,,"",,,,
2020,140684481,123660129,1,4,,"M",0,3,,
2020,140684483,123660130,2,4,,"U",0,3,,
2020,140684482,123660130,1,4,,"U",0,3,,
