"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2020,163073786,135439140,21,"C",20,,""
2020,163073828,135439170,51,"C",46,,""
2020,163073838,135439178,40,"C",14,,""
2020,163073837,135439178,5,"C",14,,""
2020,163074001,135439296,23,"C",8,,""
2020,163074008,135439301,14,"C",13,,""
2020,163074077,135439355,21,"C",13,,""
2020,163185493,135582763,51,"C",20,,""
2020,163185512,135582780,16,"C",13,,""
2020,163181017,135582817,23,"C",23,,""
2020,163181071,135582860,27,"C",15,,""
2020,163181075,135582864,16,"C",13,,""
2020,163185386,135582671,5,"C",13,,""
2020,163185388,135582671,51,"C",13,,""
2020,163185508,135579646,12,"A",20,,""
2020,163185517,135582783,2,"C",23,,""
2020,163181021,135579675,12,"A",20,,""
2020,162963268,135341837,16,"C",45,,""
2020,163181051,135582844,45,"C",19,,""
2020,163181123,135579737,16,"C",20,,""
2020,163185070,135582413,23,"C",43,,""
2020,163185080,135579272,23,"C",8,,""
2020,163185078,135579272,27,"C",8,,""
2020,163180615,135579290,45,"C",8,,""
2020,163185138,135582477,51,"C",20,,""
2020,163180683,135582487,14,"A",20,,""
2020,163185146,135582487,21,"C",20,,""
2020,163185144,135582487,45,"C",20,,""
2020,163180690,135579346,16,"C",13,,""
2020,163185159,135579346,35,"C",13,,""
2020,163180718,135579369,51,"C",20,,""
2020,163180734,135582529,2,"A",20,,""
2020,163180780,135579435,51,"C",20,,""
2020,163180805,135579467,2,"C",25,,""
2020,163180822,135579489,23,"C",23,,""
2020,163185341,135579505,63,"A",25,,""
2020,163180846,135582642,2,"C",25,,""
2020,163185491,135579630,12,"C",20,,""
2020,163180974,135579640,45,"C",20,,""
2020,163180973,135579640,51,"C",20,,""
2020,163185515,135582781,12,"C",20,,""
2020,163181004,135582799,51,"C",20,,""
2020,163180877,135579545,51,"C",20,,""
2020,163185381,135579545,27,"C",13,,""
2020,163185562,135579697,45,"C",5,,""
2020,162963126,135340935,39,"C",13,,""
2020,162963306,135341847,63,"C",25,,""
2020,163180966,135582765,27,"C",20,,""
2020,163185514,135582782,45,"C",25,,""
2020,163181007,135582804,51,"C",20,,""
2020,163181019,135579674,51,"C",20,,""
2020,163073632,135439027,14,"C",6,,""
2020,163073652,135439041,14,"C",13,,""
2020,163073690,135439067,27,"C",13,,""
2020,163073715,135439088,27,"C",20,,""
2020,163073852,135439184,27,"C",13,,""
2020,163073871,135439198,45,"C",20,,""
2020,163073868,135439198,51,"C",20,,""
2020,163073923,135439237,16,"C",18,,""
2020,163073939,135439249,51,"C",13,,""
2020,163073938,135439249,5,"C",13,,""
2020,163073952,135439256,51,"C",20,,""
2020,163073951,135439256,5,"C",20,,""
2020,163073978,135439277,40,"C",13,,""
2020,163073995,135439288,7,"C",18,,""
2020,163074006,135439298,44,"C",20,,""
2020,163073622,135439018,45,"C",20,,""
2020,163073639,135439031,63,"C",25,,""
2020,150577234,124328508,5,"C",20,,""
2020,150577235,124328509,14,"C",20,,""
2020,150577238,124328511,45,"C",20,,""
2020,150577239,124328512,45,"C",20,,""
2020,150577240,124328513,23,"C",8,,""
2020,150577242,124328515,44,"C",25,,""
2020,150577244,124328517,49,"C",20,,"F"
2020,150577245,124328517,5,"C",20,,""
2020,150577250,124328520,27,"C",17,,""
2020,150577252,124328521,51,"C",20,,""
2020,150577251,124328521,45,"C",20,,""
2020,150577253,124328522,40,"C",20,,""
2020,150577255,124328524,39,"C",18,,""
2020,150577256,124328525,29,"C",20,,""
2020,150577257,124328525,51,"C",20,,""
2020,150577258,124328526,51,"C",20,,""
2020,150577259,124328526,5,"C",20,,""
2020,150577260,124328527,32,"C",20,,""
2020,150577262,124328528,5,"C",20,,""
2020,150577261,124328528,51,"C",20,,""
2020,150577263,124328529,21,"C",13,,""
2020,150577264,124328530,40,"C",20,,""
2020,150577265,124328531,23,"C",7,,""
2020,150577266,124328532,45,"C",20,,""
2020,150577267,124328532,5,"C",20,,""
2020,150577268,124328533,5,"C",41,,""
2020,150577269,124328534,5,"C",20,,""
2020,150577270,124328535,5,"C",18,,""
2020,150577271,124328536,41,"C",17,,""
2020,150577272,124328537,5,"C",18,,""
2020,150577273,124328538,5,"C",41,,""
2020,150577274,124328539,44,"C",20,,""
2020,150577276,124328541,14,"C",30,,""
2020,150577278,124328543,45,"C",24,,""
2020,150577279,124328544,23,"C",7,,""
2020,150577281,124328546,39,"C",13,,""
2020,150577283,124328547,51,"C",13,,""
2020,150577282,124328547,45,"C",13,,""
2020,150577284,124328548,49,"C",20,,"N"
2020,150577285,124328549,5,"C",20,,""
2020,150577286,124328550,51,"C",20,,""
2020,150577287,124328551,5,"C",13,,""
2020,150577288,124328552,39,"C",13,,""
2020,150577289,124328553,27,"C",20,,""
2020,150577291,124328554,5,"C",7,,""
2020,150577290,124328554,49,"A",7,,"F"
2020,150577292,124328555,27,"C",20,,""
2020,150577293,124328556,23,"C",23,,""
2020,150577295,124328557,45,"C",18,,""
2020,150577294,124328557,21,"C",13,,""
2020,150577296,124328558,49,"C",20,,"N"
2020,150577297,124328559,45,"C",25,,""
2020,150577298,124328560,23,"C",12,,""
2020,150577299,124328561,45,"C",20,,""
2020,150577301,124328562,5,"C",20,,""
2020,150577300,124328562,49,"C",20,,"F"
2020,150577302,124328563,45,"C",20,,""
2020,150577303,124328564,16,"C",13,,""
2020,150577305,124328565,5,"C",20,,""
2020,150577304,124328565,49,"C",20,,"N"
2020,150577306,124328566,27,"C",46,,""
2020,150577307,124328567,41,"C",20,,""
2020,150577308,124328568,51,"C",20,,""
2020,150577309,124328569,51,"C",20,,""
2020,150577310,124328570,27,"C",20,,""
2020,150577313,124328572,51,"C",20,,""
2020,150577314,124328573,51,"C",20,,""
2020,150577315,124328574,27,"C",20,,""
2020,150577316,124328575,27,"C",13,,""
2020,150577318,124328577,51,"C",20,,""
2020,150577319,124328578,51,"C",20,,""
2020,150577320,124328579,51,"C",20,,""
2020,150577321,124328579,5,"C",20,,""
2020,150577322,124328580,51,"C",20,,""
2020,150577324,124328581,5,"C",20,,""
2020,150577323,124328581,49,"C",20,,"F"
2020,150577325,124328582,16,"C",20,,""
2020,150577326,124328583,27,"C",20,,""
2020,150577327,124328584,51,"C",20,,""
2020,150577328,124328585,27,"C",20,,""
2020,150577329,124328586,16,"C",13,,""
2020,150577330,124328587,41,"A",21,,""
2020,150577331,124328588,45,"C",20,,""
2020,150577332,124328589,51,"C",12,,""
2020,150577333,124328590,51,"C",20,,""
2020,150577334,124328591,44,"C",20,,""
2020,150577335,124328592,14,"C",13,,""
2020,150577336,124328593,47,"C",20,,""
2020,150577337,124328593,5,"C",20,,""
2020,150577338,124328594,40,"C",23,,""
2020,150577339,124328595,45,"C",20,,""
2020,150577340,124328596,51,"C",20,,""
2020,150577341,124328596,5,"C",20,,""
2020,150577342,124328597,5,"C",20,,""
2020,150577343,124328598,39,"C",13,,""
2020,150577344,124328599,40,"C",13,,""
2020,150577347,124328601,39,"C",13,,""
2020,150577348,124328602,51,"C",20,,""
2020,150577349,124328603,5,"C",13,,""
2020,150577350,124328604,5,"A",13,,""
2020,150577351,124328605,51,"C",20,,""
2020,150577352,124328606,51,"C",20,,""
2020,150577355,124328608,44,"C",20,,""
2020,150577356,124328609,49,"C",20,,"F"
2020,150577357,124328610,51,"C",20,,""
2020,150577358,124328611,39,"C",20,,""
2020,150577359,124328612,51,"C",20,,""
2020,150577360,124328613,44,"C",20,,""
2020,150577361,124328614,45,"C",12,,""
2020,150577362,124328615,51,"C",20,,""
2020,150577363,124328616,27,"C",13,,""
2020,150577364,124328616,5,"C",13,,""
2020,150577365,124328617,44,"C",20,,""
2020,150577366,124328618,39,"C",13,,""
2020,150577367,124328619,51,"C",20,,""
2020,150577368,124328619,5,"C",20,,""
2020,150577370,124328620,5,"C",13,,""
2020,150577369,124328620,51,"C",20,,""
2020,150577371,124328621,29,"C",20,,""
2020,150577372,124328621,51,"C",20,,""
2020,150577373,124328622,51,"C",20,,""
2020,150577374,124328623,45,"C",20,,""
2020,150577375,124328624,45,"C",20,,""
2020,150577376,124328625,44,"C",20,,""
2020,150577377,124328626,45,"C",20,,""
2020,150577378,124328627,45,"C",20,,""
2020,150577379,124328628,45,"C",20,,""
2020,150577380,124328629,45,"C",20,,""
2020,150577381,124328630,49,"A",20,,"N"
2020,150577382,124328630,5,"C",20,,""
2020,150577383,124328631,45,"C",20,,""
2020,150577384,124328632,45,"C",7,,""
2020,150577385,124328633,45,"C",46,,""
2020,150577386,124328634,45,"C",20,,""
2020,150577387,124328635,7,"C",18,,""
2020,150577389,124328637,51,"C",20,,""
2020,150577390,124328638,45,"C",23,,""
2020,150577391,124328639,5,"C",20,,""
2020,150577392,124328640,45,"C",20,,""
2020,150577393,124328641,45,"C",20,,""
2020,150577394,124328642,41,"C",7,,""
2020,150577396,124328644,45,"C",20,,""
2020,150577397,124328645,51,"C",20,,""
2020,150577398,124328646,5,"C",13,,""
2020,150577400,124328647,5,"C",20,,""
2020,150577399,124328647,51,"C",20,,""
2020,150577401,124328648,5,"C",20,,""
2020,150577402,124328649,51,"C",20,,""
2020,150577403,124328650,44,"C",20,,""
2020,150577404,124328651,16,"C",13,,""
2020,150577405,124328652,51,"C",20,,""
2020,150577407,124328653,5,"C",20,,""
2020,150577406,124328653,51,"C",20,,""
2020,150577409,124328654,51,"C",20,,""
2020,150577408,124328654,29,"C",20,,""
2020,150577410,124328655,36,"C",20,,""
2020,150577411,124328656,45,"C",20,,""
2020,150577412,124328657,5,"C",13,,""
2020,150577413,124328658,41,"C",20,,""
2020,150577414,124328659,45,"C",23,,""
2020,150577415,124328660,5,"C",20,,""
2020,150577416,124328661,45,"C",20,,""
2020,150577417,124328662,5,"C",41,,""
2020,150577418,124328663,51,"C",20,,""
2020,150577419,124328664,40,"C",18,,""
2020,150577420,124328665,36,"C",20,,""
2020,150577421,124328666,27,"C",13,,""
2020,150577422,124328666,45,"C",20,,""
2020,150577423,124328666,5,"C",13,,""
2020,150577424,124328667,16,"C",13,,""
2020,150577425,124328668,45,"C",20,,""
2020,150577426,124328669,45,"C",20,,""
2020,150577427,124328670,45,"C",20,,""
2020,150577429,124328672,45,"C",20,,""
2020,150577430,124328673,45,"C",18,,""
2020,150577431,124328674,49,"A",25,,"F"
2020,150577432,124328674,5,"C",25,,""
2020,150577433,124328675,11,"C",21,,""
2020,150577435,124328676,5,"C",20,,""
2020,150577434,124328676,49,"C",20,,"F"
2020,150577436,124328677,45,"C",46,,""
2020,150577438,124328679,14,"C",13,,""
2020,150577439,124328680,5,"C",20,,""
2020,150577440,124328681,45,"C",20,,""
2020,150577442,124328683,23,"C",46,,""
2020,150577443,124328684,5,"C",13,,""
2020,150577444,124328685,45,"C",20,,""
2020,150577445,124328686,49,"C",3,,"F"
2020,150577446,124328686,5,"C",20,,""
2020,150577447,124328687,45,"C",20,,""
2020,150577448,124328688,7,"C",13,,""
2020,150577449,124328689,51,"C",13,,""
2020,150577450,124328690,45,"C",18,,""
2020,150577451,124328691,49,"C",5,,"N"
2020,150577453,124328692,5,"C",18,,""
2020,150577452,124328692,14,"C",18,,""
2020,150577454,124328693,45,"C",20,,""
2020,150577455,124328694,45,"C",20,,""
2020,150577456,124328695,45,"C",25,,""
2020,150577457,124328696,41,"C",29,,""
2020,150577458,124328697,45,"C",20,,""
2020,150577459,124328698,5,"C",5,,""
2020,150577460,124328699,45,"C",20,,""
2020,150577461,124328700,51,"C",20,,""
2020,150577463,124328701,5,"C",20,,""
2020,150577462,124328701,49,"C",20,,"F"
2020,150577465,124328703,11,"C",5,,""
2020,150577466,124328704,45,"C",8,,""
2020,150577467,124328705,11,"C",20,,""
2020,150577468,124328706,45,"C",20,,""
2020,150577469,124328707,49,"C",20,,"N"
2020,150577471,124328709,5,"C",20,,""
2020,153753348,127174076,21,"C",18,,""
2020,153753356,127176633,49,"C",20,,"F"
2020,153753358,127176633,5,"C",20,,""
2020,153753386,127176642,51,"C",20,,""
2020,153753385,127176642,49,"C",20,,"N"
2020,153753384,127176642,45,"C",20,,""
2020,153753426,127176658,5,"C",13,,""
2020,153753433,127174136,5,"C",20,,""
2020,153757368,127174149,5,"C",13,,""
2020,153753547,127174242,35,"C",13,,""
2020,153753548,127174242,39,"C",20,,""
2020,153753546,127174242,16,"C",13,,""
2020,153757472,127174273,51,"C",13,,""
2020,153757471,127174273,44,"C",13,,""
2020,153753632,127174300,5,"C",21,,""
2020,153757509,127174320,45,"C",20,,""
2020,153753688,127176804,23,"C",8,,""
2020,153751966,127172992,45,"C",20,,""
2020,153752005,127173032,44,"C",21,,""
2020,153752003,127173032,45,"C",21,,""
2020,153752023,127170875,11,"C",21,,""
2020,153752048,127170895,5,"C",20,,""
2020,153756496,127173061,51,"C",20,,""
2020,153752084,127173083,45,"C",20,,""
2020,153752098,127173093,51,"C",18,,""
2020,153756529,127170930,51,"C",20,,""
2020,153756549,127173106,5,"C",20,,""
2020,153756547,127173106,49,"C",20,,"F"
2020,153752147,127173133,14,"A",20,,""
2020,153756590,127173139,39,"C",13,,""
2020,153752160,127173147,5,"C",13,,""
2020,153752169,127173155,51,"C",20,,""
2020,153752170,127173155,5,"C",20,,""
2020,153756618,127173175,51,"C",20,,""
2020,153752202,127173189,5,"C",20,,""
2020,153752200,127173189,51,"C",20,,""
2020,153752220,127171022,39,"C",18,,""
2020,153756651,127171022,28,"C",18,,""
2020,153752219,127171022,16,"C",18,,""
2020,153752249,127173219,21,"C",20,,""
2020,153752278,127171056,45,"C",20,,""
2020,153756685,127171063,5,"C",14,,""
2020,153756686,127171066,51,"C",20,,""
2020,153756694,127171073,39,"C",13,,""
2020,153752320,127171073,28,"C",13,,""
2020,153752348,127173291,35,"C",20,,""
2020,153752347,127173291,16,"C",20,,""
2020,153756744,127173323,51,"C",20,,""
2020,153756756,127173333,23,"C",8,,""
2020,153752403,127176140,39,"C",13,,""
2020,153752404,127176140,5,"C",13,,""
2020,153756779,127176156,44,"C",11,,""
2020,153752448,127176166,44,"C",20,,""
2020,153752478,127173401,51,"C",20,,""
2020,153752499,127173414,5,"C",13,,""
2020,153752511,127173424,7,"C",20,,""
2020,153752516,127176198,23,"C",7,,""
2020,153756850,127173461,23,"C",7,,""
2020,153752570,127173477,51,"C",20,,""
2020,153752591,127173492,45,"C",23,,""
2020,153756885,127173515,27,"C",13,,""
2020,153756898,127173530,5,"C",13,,""
2020,153752655,127173531,5,"C",13,,""
2020,153752654,127173531,45,"C",20,,""
2020,153752705,127173562,5,"C",5,,""
2020,153752734,127173591,5,"C",11,,""
2020,153752753,127173607,45,"C",14,,""
2020,153752769,127173627,5,"C",20,,""
2020,153756988,127173632,45,"C",20,,""
2020,153752862,127173707,21,"C",20,,""
2020,153752897,127176412,5,"C",25,,""
2020,153752913,127176421,21,"C",6,,""
2020,153757099,127176438,27,"C",20,,""
2020,153757119,127176459,27,"C",18,,""
2020,153753008,127173797,27,"C",20,,""
2020,153753017,127173806,27,"C",13,,""
2020,153757147,127173822,5,"C",20,,""
2020,153753108,127176525,5,"C",13,,""
2020,153757207,127173920,27,"C",14,,""
2020,153757219,127173940,5,"C",20,,""
2020,153757218,127173940,49,"C",20,,"F"
2020,153753221,127176576,16,"C",18,,""
2020,153753222,127176576,35,"C",18,,""
2020,153753244,127176586,51,"C",18,,""
2020,153757267,127174001,46,"C",25,,""
2020,153757279,127174026,51,"C",20,,""
2020,153757280,127174026,5,"C",20,,""
2020,153753372,127176637,21,"C",20,,""
2020,153753398,127176645,51,"C",21,,""
2020,153757337,127176650,51,"C",20,,""
2020,153753402,127176650,5,"C",20,,""
2020,153757346,127174125,23,"C",7,,""
2020,153753436,127176660,44,"C",18,,""
2020,153753452,127174157,45,"C",23,,""
2020,153757392,127174190,5,"C",20,,""
2020,153757391,127174190,51,"C",20,,""
2020,153753524,127174216,51,"C",20,,""
2020,153753534,127174225,23,"C",12,,""
2020,153753537,127174229,5,"C",20,,""
2020,153757438,127174235,21,"C",18,,""
2020,153753584,127174263,51,"C",20,,""
2020,153757496,127174298,45,"C",20,,""
2020,153757503,127176784,45,"C",46,,""
2020,153753646,127174312,51,"C",20,,""
2020,153753660,127174323,23,"C",8,,""
2020,153753690,127174352,21,"C",20,,""
2020,156996471,130100965,45,"C",8,,""
2020,156980834,130106393,23,"C",24,,""
2020,156996507,130106402,51,"C",20,,""
2020,156996516,130101010,27,"C",13,,""
2020,156996517,130101010,5,"C",13,,""
2020,156996531,130106413,51,"C",20,,""
2020,156996541,130101026,49,"C",20,,"F"
2020,156980898,130101050,46,"C",20,,""
2020,156980919,130101064,5,"C",13,,""
2020,156980932,130101071,45,"C",20,,""
2020,156980948,130106500,51,"C",20,,""
2020,156980953,130106511,5,"C",41,,""
2020,156980959,130106520,27,"C",13,,""
2020,156996687,130111111,49,"C",19,1,"F"
2020,156980993,130111124,5,"C",20,,""
2020,156996703,130111124,51,"C",20,,""
2020,153751959,127172986,51,"C",20,,""
2020,153756399,127172986,5,"C",20,,""
2020,153751964,127172991,36,"C",20,,""
2020,153751972,127172994,51,"C",46,,""
2020,153751991,127173021,23,"C",12,,""
2020,153756450,127170853,27,"C",20,,""
2020,153756451,127170853,5,"C",20,,""
2020,153756460,127173035,27,"C",13,,""
2020,153752028,127173048,5,"C",20,,""
2020,156981018,130111155,49,"A",20,,"F"
2020,156996741,130111155,5,"C",20,,""
2020,153756497,127170905,45,"C",20,,""
2020,153752071,127173072,21,"C",20,,""
2020,153752096,127173092,5,"C",20,,""
2020,153756520,127173092,51,"C",20,,""
2020,153756519,127173092,45,"C",20,,""
2020,153752108,127170941,51,"C",18,,""
2020,153752148,127173134,45,"C",20,,""
2020,153756592,127173143,21,"C",13,,""
2020,153752217,127171018,11,"C",21,,""
2020,153752273,127173233,44,"C",20,,""
2020,153752322,127173269,5,"C",20,,""
2020,153752321,127173269,27,"C",13,,""
2020,153752330,127173273,36,"C",20,,""
2020,153752351,127173293,51,"C",12,,""
2020,153752376,127176114,51,"C",20,,""
2020,153752427,127173360,5,"C",20,,""
2020,153752462,127173384,16,"C",13,,""
2020,153752472,127173394,49,"C",20,,"F"
2020,156981030,130111163,39,"C",13,,""
2020,153752541,127173450,23,"C",7,,""
2020,153752563,127173468,45,"C",23,,""
2020,153756889,127176270,27,"C",20,,""
2020,153752664,127176279,51,"C",15,,""
2020,153752723,127173582,51,"C",11,,""
2020,153756942,127176308,51,"C",11,,""
2020,153752841,127176380,51,"C",20,,""
2020,153757042,127173690,45,"C",20,,""
2020,153752875,127176398,21,"C",13,,""
2020,153757071,127176406,23,"C",8,,""
2020,153757075,127176410,5,"C",13,,""
2020,153757080,127173737,27,"C",13,,""
2020,153757088,127176428,40,"C",13,,""
2020,153752930,127176433,44,"C",20,,""
2020,153752938,127176437,5,"C",18,,""
2020,153752937,127176437,45,"C",20,,""
2020,153757102,127176443,51,"C",13,,""
2020,153753000,127176476,44,"C",20,,""
2020,153757166,127173855,39,"C",13,,""
2020,153757191,127173887,23,"C",8,,""
2020,153753129,127176538,40,"C",13,,""
2020,153753154,127173924,51,"C",20,,""
2020,153753162,127173933,5,"C",13,,""
2020,153753177,127173943,45,"C",18,,""
2020,153753193,127173953,5,"C",11,,""
2020,156981037,130111171,5,"C",20,,""
2020,153753241,127176583,49,"C",20,,"N"
2020,153753302,127174042,27,"C",13,,""
2020,153757298,127174063,51,"C",20,,""
2020,153753375,127174093,14,"C",20,,""
2020,156996763,130111182,5,"C",20,,""
2020,153753393,127174106,51,"C",20,,""
2020,153753394,127174106,5,"C",20,,""
2020,153757340,127174116,5,"C",38,,""
2020,156996781,130111198,41,"C",20,,""
2020,153753447,127174153,5,"C",20,,""
2020,153753446,127174153,27,"C",20,,""
2020,153753476,127174179,44,"C",20,,""
2020,153753497,127174202,51,"C",13,,""
2020,153753514,127174213,5,"C",20,,""
2020,153757408,127174213,49,"C",20,,"F"
2020,153757425,127176716,23,"C",23,,""
2020,156981073,130106611,56,"C",20,,""
2020,153757474,127176756,14,"C",18,,""
2020,153757476,127174279,5,"C",13,,""
2020,153757491,127174290,44,"C",20,,""
2020,153757506,127174308,23,"C",7,,""
2020,153753641,127174308,51,"C",18,,""
2020,153753657,127174319,44,"C",6,,""
2020,153757524,127174344,46,"C",25,,""
2020,156981076,130111212,45,"C",23,,""
2020,156996799,130111216,5,"C",20,,""
2020,156996812,130111226,5,"C",20,,""
2020,156981102,130111231,39,"C",38,,""
2020,156981106,130106643,5,"C",13,,""
2020,156996829,130106643,51,"C",13,,""
2020,156981115,130111247,16,"C",13,,""
2020,156981134,130111257,45,"C",3,,""
2020,156996895,130111289,45,"C",20,,""
2020,157001190,130111305,45,"C",20,,""
2020,157001198,130111314,51,"C",20,,""
2020,156996948,130106754,44,"C",15,,""
2020,156996947,130106754,27,"C",13,,""
2020,157001262,130106797,45,"C",20,,""
2020,156997001,130106797,51,"C",20,,""
2020,156997016,130111382,46,"C",20,,""
2020,156997019,130111386,5,"C",14,,""
2020,157001289,130111393,51,"C",20,,""
2020,157001312,130111408,23,"C",8,,""
2020,157001334,130111428,51,"C",23,,""
2020,156997107,130106877,14,"C",13,,""
2020,156997110,130111469,45,"C",23,,""
2020,157001421,130111509,51,"C",20,,""
2020,153756596,127173150,45,"C",20,,""
2020,153756662,127173214,49,"C",20,,"N"
2020,153752270,127173230,5,"C",18,,""
2020,153752275,127173234,5,"C",24,,""
2020,153752299,127173252,2,"C",13,,""
2020,153752309,127171067,39,"C",13,,""
2020,153752311,127171067,5,"C",13,,""
2020,153752530,127173439,51,"C",20,,""
2020,153752572,127173479,5,"C",20,,""
2020,153752814,127173659,7,"C",30,,""
2020,153752820,127173664,51,"C",20,,""
2020,153757064,127176401,14,"C",18,,""
2020,153752936,127173757,45,"C",20,,""
2020,153752955,127173767,51,"C",13,,""
2020,153752952,127173767,27,"C",13,,""
2020,153757108,127173767,5,"C",13,,""
2020,153752987,127176465,51,"C",20,,""
2020,153757127,127176470,44,"C",20,,""
2020,153753011,127173802,46,"C",20,,""
2020,153753043,127173824,5,"C",18,,""
2020,153757150,127173824,51,"C",18,,""
2020,153753053,127173834,45,"C",18,,""
2020,153757186,127173882,45,"C",23,,""
2020,153753159,127173931,39,"C",13,,""
2020,153753187,127173950,5,"C",32,,""
2020,153753185,127173950,49,"A",32,,"N"
2020,153757236,127176567,51,"C",13,,""
2020,153753231,127173980,5,"C",20,,""
2020,153753257,127174002,23,"C",7,,""
2020,153753300,127174038,51,"C",20,,""
2020,153757293,127174038,29,"C",20,,""
2020,153757309,127174078,5,"C",20,,""
2020,153757343,127174121,14,"C",18,,""
2020,153753418,127174121,5,"C",18,,""
2020,153757379,127176675,51,"C",20,,""
2020,153757380,127176675,5,"C",20,,""
2020,153757395,127174195,5,"C",13,,""
2020,153753586,127176749,51,"C",13,,""
2020,153753587,127176749,5,"C",13,,""
2020,153757494,127174294,5,"C",13,,""
2020,153753633,127174306,14,"C",20,,""
2020,153757511,127174324,5,"C",13,,""
2020,153753665,127174331,14,"C",20,,""
2020,153757528,127174353,14,"C",18,,""
2020,151623824,125181736,27,"C",18,,""
2020,151632233,125181754,23,"C",7,,""
2020,151623852,125186338,51,"C",20,,""
2020,151632257,125181768,29,"C",20,,""
2020,151623856,125181768,15,"C",14,,""
2020,151632259,125181768,27,"C",14,,""
2020,151623864,125186357,51,"C",24,,""
2020,151623873,125181785,27,"C",20,,""
2020,151632308,125186382,45,"C",12,,""
2020,151623895,125181815,51,"C",13,,""
2020,151632328,125181821,56,"C",20,,""
2020,151632350,125181832,39,"C",13,,""
2020,151632424,125181897,5,"C",20,,""
2020,151623994,125186474,5,"C",20,,""
2020,151632445,125186474,44,"C",20,,""
2020,151632443,125186474,45,"C",20,,""
2020,151632466,125186485,51,"C",20,,""
2020,151632471,125186491,7,"C",18,,""
2020,151632492,125186509,45,"C",20,,""
2020,151632502,125181943,51,"C",46,,""
2020,151632519,125181958,5,"C",20,,""
2020,151624067,125186537,5,"C",20,,""
2020,151624076,125181972,41,"C",21,,""
2020,151632551,125186551,5,"C",20,,""
2020,151632602,125186590,51,"C",20,,""
2020,151632615,125186598,39,"C",13,,""
2020,151632646,125182053,44,"C",24,,""
2020,151624226,125186683,11,"C",21,,""
2020,151624247,125182105,51,"C",20,,""
2020,151624268,125186723,49,"C",20,,"N"
2020,151632755,125186733,51,"C",20,,""
2020,151632760,125182137,27,"C",20,,""
2020,151632761,125182137,5,"C",20,,""
2020,151624313,125182148,45,"C",18,,""
2020,151624339,125182174,45,"A",25,,""
2020,151624340,125182174,5,"C",25,,""
2020,150576420,124325040,5,"C",20,,""
2020,150576422,124325042,51,"C",20,,""
2020,150571926,124327856,40,"C",13,,""
2020,150576491,124327870,35,"C",13,,""
2020,150571942,124325096,40,"C",20,,""
2020,150576528,124327899,5,"C",20,,""
2020,150571966,124327905,16,"C",13,,""
2020,150576550,124327926,5,"C",20,,""
2020,150572032,124327960,5,"C",20,,""
2020,150572031,124327960,49,"C",20,,"F"
2020,150572039,124327962,51,"C",13,,""
2020,150576590,124327964,45,"C",20,,""
2020,150576595,124327969,5,"C",13,,""
2020,150576596,124327971,51,"C",20,,""
2020,150572054,124327973,14,"C",20,,""
2020,150576601,124327975,51,"C",20,,""
2020,150576608,124327981,16,"C",41,,""
2020,150576609,124327982,44,"C",23,,""
2020,150576611,124327984,45,"C",18,,""
2020,150576612,124327985,7,"C",18,,""
2020,151632251,125186348,45,"C",23,,""
2020,151623879,125186372,45,"C",20,,""
2020,151632293,125181794,45,"C",20,,""
2020,151623892,125181806,36,"C",13,,""
2020,151632345,125186408,51,"C",20,,""
2020,151632374,125186428,51,"C",20,,""
2020,151632457,125181910,51,"C",20,,""
2020,151624038,125181941,51,"C",23,,""
2020,151624055,125181960,21,"C",20,,""
2020,151624068,125186539,5,"C",20,,""
2020,151632537,125186539,49,"C",20,,"F"
2020,151632541,125181973,51,"C",20,,""
2020,151632553,125186553,41,"C",20,,""
2020,151632571,125181995,51,"C",20,,""
2020,151624099,125181995,44,"C",20,,""
2020,151624135,125186603,44,"C",13,,""
2020,151624134,125186603,45,"C",13,,""
2020,151632630,125186613,5,"C",20,,""
2020,151632649,125182056,40,"C",20,,""
2020,151624201,125182074,51,"C",20,,""
2020,151632689,125186673,5,"C",20,,""
2020,151624269,125186727,45,"C",20,,""
2020,151624273,125186727,5,"C",20,,""
2020,151632769,125186750,39,"C",13,,""
2020,151624324,125182155,45,"C",20,,""
2020,153752486,127173408,51,"C",20,,""
2020,153752487,127173408,5,"C",20,,""
2020,153756824,127173425,23,"C",7,,""
2020,153756833,127176205,44,"C",24,,""
2020,156997167,130111512,14,"C",20,,""
2020,153752565,127173472,44,"C",20,,""
2020,153752582,127173486,44,"C",20,,""
2020,153756865,127173491,51,"C",24,,""
2020,153752602,127176244,51,"C",20,,""
2020,153752670,127173540,51,"C",13,,""
2020,153756933,127173568,23,"C",7,,""
2020,153752717,127173576,5,"C",41,,""
2020,153756943,127173585,23,"C",8,,""
2020,153752742,127173598,46,"C",20,,""
2020,157001427,130111512,45,"C",20,,""
2020,153752824,127173668,51,"C",20,,""
2020,153752823,127173668,27,"C",20,,""
2020,153757025,127176373,27,"C",20,,""
2020,153757048,127173694,51,"C",20,,""
2020,156997184,130106933,51,"C",18,,""
2020,153752964,127173774,45,"C",8,,""
2020,153752986,127173787,51,"C",14,,""
2020,153753041,127176493,51,"C",8,,""
2020,156997183,130106934,51,"C",20,,""
2020,156997191,130106940,51,"C",13,,""
2020,156997186,130111528,51,"C",20,,""
2020,157001461,130111539,40,"C",20,,""
2020,157001491,130106966,23,"C",12,,""
