"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,142848676,147692494,13,46535679
2020,142848700,147700791,18,46538303
2020,142846579,147700791,1,46535690
2020,139660307,144524867,15,45113251
2020,139664552,144534983,24,45109036
2020,139664552,144530257,24,45109034
2020,139664552,144530258,24,45109035
2020,139664562,144535011,1,45109044
2020,139664642,144530350,18,45113401
2020,139660629,144530361,12,45109081
2020,139664673,144530387,3,45113453
2020,139660750,144535284,18,45113487
2020,139660748,144535285,18,45113482
2020,139664704,144535284,18,45109117
2020,139660748,144535284,18,45113481
2020,139660747,144535285,18,45113479
2020,139664704,144535283,18,45113483
2020,139660746,144535284,18,45113475
2020,139660746,144535285,18,45113476
2020,139660750,144535283,18,45113486
2020,139660749,144535285,18,45113485
2020,139660747,144535283,18,45113477
2020,139660746,144535283,18,45109116
2020,139660749,144535283,18,45109119
2020,139660748,144535283,18,45113480
2020,139664704,144535285,18,45109118
2020,139660750,144535285,18,45113488
2020,139660747,144535284,18,45113478
2020,139660749,144535284,18,45113484
2020,139660784,144530442,24,45113515
2020,139660784,144535322,24,45113516
2020,139664732,144535341,1,45113522
2020,139660803,144535341,3,45113520
2020,139660803,144535342,1,45109138
2020,139664732,144535342,1,45113525
2020,139660933,144535484,3,45109200
2020,139664838,144530541,18,45113617
2020,139664842,144535518,7,45113624
2020,139659318,144523759,20,45112657
2020,139659356,144523799,3,45112682
2020,139659357,144523800,3,45112683
2020,139663772,144529478,9,45108614
2020,139659418,144529521,16,45112733
2020,139659419,144529520,16,45112734
2020,139659418,144529520,15,45112732
2020,139659419,144529521,17,45112735
2020,139659432,144523878,3,45112737
2020,139659442,144523888,2,45112744
2020,139659441,144523888,12,45112743
2020,139659448,144523895,3,45112750
2020,139659464,144523912,3,45112764
2020,139659509,144529620,1,45108702
2020,139659547,144529654,3,45112808
2020,139659594,144529684,1,45112839
2020,139659594,144529683,1,45112838
2020,139659621,144524078,3,45108765
2020,139659719,144524171,19,45112914
2020,139659739,144524203,3,45112928
2020,139659748,144524211,1,45112930
2020,139659753,144529806,3,45112933
2020,139659763,144524226,17,45112937
2020,139664174,144529880,24,45113002
2020,139664379,144530082,21,45113129
2020,139664413,144524763,24,45113161
2020,139660224,144524766,24,45113159
2020,139660224,144524763,24,45113158
2020,139664413,144524766,24,45108938
2020,139660236,144524785,16,45113170
2020,139664461,144524839,18,45113230
2020,139660301,144524845,1,45113238
2020,139660301,144530168,1,45113237
2020,139660301,144524849,24,45113241
2020,139660301,144530169,24,45108978
2020,139660301,144524847,24,45113239
2020,139660301,144524853,24,45113245
2020,139664484,144530190,3,45108994
2020,139660396,144530234,3,45113291
2020,139660403,144524960,17,45113298
2020,139660452,144535010,24,45113328
2020,139664561,144535010,24,45113329
2020,139660469,144530281,24,45113336
2020,139660554,144535103,24,45113375
2020,139660581,144530334,18,45113390
2020,139664668,144535224,18,45113447
2020,139664668,144535225,18,45109094
2020,139664668,144530382,18,45109095
2020,139664668,144535223,1,45113446
2020,139660909,144535447,21,45113597
2020,139660908,144535447,25,45113596
2020,139660909,144535449,25,45113598
2020,139660908,144535449,21,45109193
2020,139659332,144523781,1,45112672
2020,139659385,144523829,19,45112709
2020,139659522,144529632,24,45112796
2020,139663952,144523993,1,45108724
2020,139659717,144524169,15,45112912
2020,139659779,144524242,1,45112943
2020,139659779,144524243,1,45112944
2020,139659783,144524247,3,45112946
2020,139659784,144524249,21,45112948
2020,139659846,144524301,24,45108844
2020,139659846,144524303,24,45112985
2020,139660031,144524514,1,45113082
2020,139664358,144524655,3,45108911
2020,139660225,144524768,15,45113162
2020,139660295,144524844,15,45113234
2020,139660362,144524926,24,45113282
2020,139660447,144534999,14,45113323
2020,139664580,144535042,24,45113346
2020,139660513,144530310,19,45113356
2020,139660567,144535114,3,45113378
2020,139664635,144535138,3,45113396
2020,139660642,144530364,3,45113425
2020,139660656,144535203,1,45113431
2020,139660701,144535251,24,45109108
2020,139664789,144530498,24,45109181
2020,139664788,144530498,24,45113575
2020,142845942,147700139,15,46537875
2020,142845947,147691870,1,46535239
2020,142848134,147700153,3,46535241
2020,142845952,147691874,1,46535245
2020,142845951,147691874,1,46535243
2020,142845951,147691872,16,46535242
2020,142845952,147691872,16,46535244
2020,142845962,147691887,24,46535259
2020,142845961,147691887,24,46535257
2020,142845969,147691894,1,46535276
2020,142848150,147700176,3,46537912
2020,142845978,147691908,25,46535281
2020,142845978,147691907,1,46535280
2020,142845979,147691907,25,46535282
2020,142845979,147691908,1,46535283
2020,142845987,147691910,18,46537916
2020,142848158,147691910,18,46537919
2020,142845988,147691910,18,46535286
2020,142848157,147691910,18,46537918
2020,134462959,139285288,3,42751390
2020,134462960,139295046,18,42751391
2020,134462961,139295046,18,42751392
2020,134462962,139295047,19,42751393
2020,134462965,139295051,17,42751394
2020,134462971,139295062,17,42751395
2020,134462985,139295072,16,42751400
2020,146997196,152026152,1,48425123
2020,146997214,152030314,9,48425138
2020,146997279,152026203,1,48425197
2020,146997373,152026299,3,48426868
2020,146997396,152026317,15,48425310
2020,146997459,152030470,9,48425368
2020,146997475,152026389,3,48425384
2020,146997631,152026543,18,48425526
2020,146997731,152026640,1,48425625
2020,146997784,152026699,18,48425675
2020,146997792,152026709,15,48425684
2020,146997858,152026773,18,48425735
2020,147002919,152026826,18,48425800
2020,147002938,152026840,16,48425813
2020,147002956,152026857,18,48425833
2020,147003012,152026905,18,48425887
2020,147000499,152026927,18,48426971
2020,147003044,152026941,18,48425917
2020,147003038,152026944,18,48425912
2020,147003061,152030587,18,48425931
2020,148938769,153927603,18,49267336
2020,148938830,153927672,27,49267393
2020,148938885,153927725,1,49267447
2020,148938885,153927723,18,49267448
2020,148938924,153927754,18,49260905
2020,148938925,153927754,18,49267503
2020,148938818,153927657,1,49267381
2020,148938817,153927657,27,49267380
2020,148938908,153927744,18,49267487
2020,148938908,153927742,18,49267486
2020,148938923,153927756,24,49267502
2020,147001188,152027869,18,48427677
2020,147003983,152031242,1,48427667
2020,147004006,152031273,18,48427696
2020,147004030,152031291,1,48431839
2020,147004055,152027929,18,48431856
2020,147004057,152027929,18,48431857
2020,147001249,152027946,18,48431869
2020,147001264,152031336,24,48431877
2020,147001264,152031335,24,48427750
2020,147001264,152031334,24,48431878
2020,147001264,152027958,18,48427751
2020,147001293,152031363,11,48427771
2020,147004109,152031372,11,48431906
2020,147001320,152031390,3,48427805
2020,147001330,152031395,18,48431925
2020,147001352,152028030,27,48431941
2020,147001376,152028060,13,48431978
2020,147001407,152028088,1,48427869
2020,147001425,152028101,1,48432037
2020,147001432,152028109,18,48427887
2020,147001473,152031517,18,48432070
2020,147004261,152031517,18,48432068
2020,147004261,152031519,18,48432069
2020,147001473,152031519,18,48432071
2020,147004265,152031517,18,48432073
2020,147004265,152031519,18,48432075
2020,147001500,152028166,18,48427941
2020,147001502,152028166,18,48427943
2020,147004356,152028217,3,48432184
2020,147004364,152031608,17,48432189
2020,147004363,152031608,24,48427999
2020,147001671,152028323,18,48432286
2020,147001686,152031718,18,48428087
2020,147001686,152031717,16,48428084
2020,147001686,152031716,18,48428091
2020,147004511,152031732,18,48432354
2020,147001708,152031742,18,48428106
2020,147004523,152028364,3,48432362
2020,147004526,152028364,25,48428111
2020,147004526,152031747,3,48432365
2020,147004523,152031747,25,48428110
2020,147004531,152028368,18,48432369
2020,147004555,152028387,18,48432397
2020,147004554,152028387,18,48432396
2020,147004579,152028406,3,48432423
2020,147004642,152031861,25,48432475
2020,147001816,152028457,25,48428219
2020,147001816,152031861,18,48428220
2020,147004642,152028457,18,48432476
2020,147001839,152028474,18,48428232
2020,147004660,152028478,27,48432490
2020,147004675,152031891,24,48432503
2020,147004675,152031893,24,48432506
2020,147004679,152031891,24,48432508
2020,147004679,152031893,24,48432509
2020,147001914,152031952,16,48428311
2020,147001913,152031952,1,48428309
2020,147004807,152031996,18,48432626
2020,147004826,152032014,18,48432642
2020,147004847,152032030,18,48432667
2020,147002042,152032092,18,48432724
2020,147002063,152028701,18,48432744
2020,147004928,152028713,3,48432755
2020,147002114,152032159,1,48428468
2020,147005010,152028790,18,48428525
2020,147002168,152028790,18,48428524
2020,147005022,152028800,3,48432835
2020,147002187,152032234,18,48428545
2020,147005044,152028825,16,48428552
2020,147005053,152028836,18,48432853
2020,147005084,152032280,24,48428596
2020,147005102,152028884,16,48432904
2020,147005117,152032306,18,48428617
2020,147005131,152028904,24,48432939
2020,147005130,152028904,9,48428628
2020,147005171,152028939,3,48428662
2020,147005241,152032428,1,48433030
2020,147005241,152032429,18,48428724
2020,147002419,152029049,18,48433077
2020,147002446,152032492,3,48428796
2020,147002509,152029128,18,48433165
2020,147005406,152032588,18,48428899
2020,147002559,152032589,18,48428894
2020,147005406,152032589,18,48428897
2020,147005406,152029181,18,48428898
2020,147002559,152032588,18,48428896
2020,147002559,152029181,18,48428895
2020,147005432,152029208,3,48433234
2020,147002627,152029248,18,48433255
2020,147005476,152032650,27,48433263
2020,147005485,152029261,18,48428979
2020,148938889,153927732,18,49267453
2020,149050674,154038723,15,49312440
2020,149050764,154034569,18,49312482
2020,149050777,154038798,15,49317486
2020,149050784,154034587,24,49317489
2020,149046985,154038828,3,49312520
2020,149046993,154038839,18,49317517
2020,149050824,154034630,3,49317533
2020,149047059,154034685,18,49317559
2020,149050906,154034715,24,49317585
2020,149050909,154034715,24,49312609
2020,149047110,154038958,14,49317601
2020,149047138,154038988,18,49317624
2020,147000644,152030733,18,48426285
2020,147000627,152027326,16,48427091
2020,147003481,152027377,18,48426297
2020,147000710,152027424,3,48426333
2020,147003530,152030796,27,48427181
2020,147000717,152030796,1,48427180
2020,147003536,152027438,27,48426344
2020,147003563,152030833,15,48427221
2020,147003592,152027510,18,48431406
2020,147003612,152027532,18,48431426
2020,147003630,152027552,21,48431440
2020,147003652,152027580,17,48431465
2020,147003686,152027614,1,48427364
2020,147003698,152030952,24,48427374
2020,147003703,152030957,1,48431512
2020,147000969,152031012,18,48427456
2020,147000978,152027703,18,48431575
2020,147000978,152027704,18,48431574
2020,147000978,152027702,18,48427467
2020,147000978,152027700,18,48431573
2020,147003781,152027708,18,48431582
2020,147003844,152031098,18,48431649
2020,147001069,152031119,3,48427540
2020,147003937,152031187,18,48431740
2020,147003974,152031233,3,48427655
2020,147003996,152027872,1,48427680
2020,147004064,152031314,18,48431864
2020,147001285,152027970,18,48427762
2020,147001296,152027981,18,48427775
2020,147001315,152027994,21,48427796
2020,147001324,152028006,15,48431923
2020,147004126,152028006,1,48431922
2020,147004141,152031409,3,48431943
2020,147004161,152028047,18,48431960
2020,147004182,152031443,2,48427851
2020,147001391,152028071,18,48427859
2020,147001418,152031469,18,48427880
2020,147004228,152031471,3,48432034
2020,147004301,152028178,24,48432118
2020,147001525,152031563,18,48432121
2020,147004327,152028195,21,48427969
2020,147004344,152031593,14,48432172
2020,147004343,152031592,14,48427983
2020,147004343,152031593,14,48427984
2020,147004344,152031594,18,48432173
2020,147004343,152031594,18,48432170
2020,147004344,152031592,14,48432171
2020,147001563,152031600,18,48427989
2020,147001593,152031633,3,48432217
2020,147004410,152031656,27,48428035
2020,147004427,152028281,15,48428043
2020,147004501,152028347,18,48432345
2020,147001735,152028384,1,48428135
2020,147001767,152031812,18,48432427
2020,147004588,152031813,18,48432430
2020,147004588,152031812,18,48432429
2020,147001767,152031813,18,48428163
2020,147001789,152031839,24,48432451
2020,147001841,152031880,1,48428234
2020,147004700,152031914,21,48432528
2020,147004760,152031960,1,48432592
2020,147004761,152031960,27,48432593
2020,147004770,152028576,3,48432599
2020,147004801,152031993,1,48428348
2020,147004832,152028641,18,48432650
2020,147001997,152028658,18,48432685
2020,147004932,152032128,3,48428438
2020,147004935,152028717,18,48432763
2020,147004959,152028743,1,48432781
2020,147002140,152028765,16,48432815
2020,147004988,152028765,16,48432814
2020,147004995,152032195,18,48432820
2020,147005013,152032217,9,48432832
2020,147005015,152032217,1,48432833
2020,147002191,152032240,18,48428553
2020,147002220,152032272,3,48432877
2020,147005101,152032290,27,48432903
2020,147005128,152032314,16,48432937
2020,147005150,152028926,1,48428652
2020,147005181,152032366,16,48432985
2020,147005192,152032377,27,48432993
2020,147002317,152032383,15,48428682
2020,147005228,152028987,27,48433023
2020,147002374,152029011,18,48428729
2020,147002374,152029010,18,48433036
2020,147002374,152029009,1,48433037
2020,147005264,152029031,15,48428760
2020,147005284,152029048,9,48428771
2020,147005288,152032470,18,48428778
2020,147005339,152032526,18,48433143
2020,147002498,152032542,18,48428843
2020,147002532,152029155,18,48428876
2020,147002532,152029154,27,48428874
2020,147002529,152029154,27,48428872
2020,147002529,152029155,18,48428873
2020,147002544,152032582,18,48433200
2020,147005424,152029202,18,48433225
2020,147005423,152029202,18,48428911
2020,147005445,152032615,24,48433244
2020,147200693,152225220,18,48495643
2020,147200694,152225220,18,48495644
2020,147200692,152225220,18,48495642
2020,147200726,152225257,24,48495676
2020,147200817,152225338,18,48495771
2020,147200816,152225338,18,48495770
2020,147197679,152222110,11,48500101
2020,147200883,152225391,21,48495843
2020,147200994,152225537,18,48495952
2020,147201063,152225634,18,48500312
2020,147201146,152225727,18,48496121
2020,147003907,152031164,1,48427590
2020,147003905,152031164,1,48431716
2020,147003418,152030691,5,48427067
2020,147003439,152027327,27,48426263
2020,147000662,152027367,18,48426292
2020,147003512,152027414,9,48427162
2020,147003633,152027554,1,48431443
2020,147003691,152027618,3,48431502
2020,147003744,152031001,3,48431555
2020,147003799,152027728,18,48431598
2020,147001022,152027742,27,48427502
2020,147003828,152027751,18,48431628
2020,147003874,152027795,18,48427564
2020,147003940,152027838,18,48431746
2020,147001145,152031203,21,48427622
2020,147001156,152031211,1,48427632
2020,147001183,152031250,1,48427673
2020,147004050,152027924,18,48427726
2020,147001265,152027960,9,48431881
2020,147001263,152027960,18,48431880
2020,147001265,152027959,18,48427752
2020,147001263,152027959,9,48427749
2020,147001297,152031365,3,48427776
2020,147001307,152031374,21,48427789
2020,147001338,152028013,18,48431927
2020,147004151,152028042,1,48431951
2020,147004244,152028114,18,48432048
2020,147004250,152031502,18,48432055
2020,147004279,152028155,3,48427928
2020,147004289,152028162,1,48432101
2020,147004289,152028163,18,48432102
2020,147004298,152031550,18,48432111
2020,147001533,152028185,18,48427961
2020,147004359,152028219,27,48427995
2020,147001573,152028228,3,48428001
2020,147001592,152031632,18,48428017
2020,147001591,152031632,18,48428016
2020,147001603,152028254,18,48428025
2020,147004400,152031646,24,48432228
2020,147001609,152031653,18,48428030
2020,147001613,152031653,18,48428034
2020,147004423,152031671,3,48432252
2020,147001729,152028380,14,48428132
2020,147001747,152031792,3,48432413
2020,147001769,152031818,27,48428164
2020,147001843,152028485,18,48432500
2020,147004681,152031896,9,48432511
2020,147001887,152031929,24,48428285
2020,147004759,152028563,18,48432589
2020,147004759,152031958,18,48432591
2020,147004759,152031959,18,48432590
2020,147004795,152028608,21,48428344
2020,147001962,152032001,18,48428355
2020,147004833,152028642,7,48432651
2020,147004853,152028653,18,48432677
2020,147004870,152028665,15,48432695
2020,147004941,152028723,18,48432767
2020,147004961,152032166,3,48428475
2020,147004996,152032200,5,48432823
2020,147005027,152028809,24,48428539
2020,147002213,152032261,16,48428576
2020,147005079,152032271,27,48432879
2020,147002231,152028872,3,48432897
2020,147005149,152028927,26,48432955
2020,147005184,152028950,18,48428672
2020,147002311,152032378,18,48432994
2020,147005222,152028980,18,48433015
2020,147002353,152032415,18,48428711
2020,147002355,152032415,18,48428712
2020,147005233,152032415,18,48433024
2020,147005234,152032415,18,48433025
2020,147005243,152032430,18,48428726
2020,147005243,152032431,18,48428727
2020,147005244,152029005,18,48433035
2020,147005244,152032430,18,48433034
2020,147005243,152029005,18,48428725
2020,147005244,152032431,18,48428728
2020,147005250,152032439,3,48433043
2020,147005263,152032451,18,48433058
2020,147005268,152029036,18,48433064
2020,147005278,152029044,18,48433071
2020,147002428,152032475,18,48428783
2020,147005293,152032475,18,48428782
2020,147005322,152029087,18,48433113
2020,147002494,152032536,18,48428840
2020,147005355,152029125,16,48433161
2020,147002517,152032562,18,48428859
2020,147005370,152032562,18,48433176
2020,147005386,152029158,25,48433192
2020,147005387,152032573,1,48433196
2020,147005387,152029159,25,48433195
2020,147005386,152032573,9,48433193
2020,147005384,152029158,9,48433188
2020,147005384,152029159,1,48433185
2020,147005384,152032573,25,48433187
2020,147005386,152029159,3,48433190
2020,147005387,152029158,3,48433194
2020,147005422,152032599,18,48433223
2020,147002594,152029216,24,48428927
2020,147002593,152029216,24,48428926
2020,147005456,152029231,18,48433249
2020,147005475,152032647,18,48433262
2020,147002643,152032656,3,48428973
2020,147002644,152032656,1,48428975
2020,148938582,153927431,18,49267138
2020,148938587,153927426,18,49267142
2020,148938582,153927426,18,49267136
2020,148938578,153927429,18,49267128
2020,148938578,153927426,18,49267129
2020,148938578,153927428,18,49267126
2020,148938587,153927430,18,49267141
2020,148938587,153927429,18,49267143
2020,148938578,153927431,18,49267130
2020,148938587,153927431,18,49267145
2020,148938578,153927430,18,49267127
2020,148938582,153927429,18,49267132
2020,148938582,153927430,18,49267133
2020,147001755,152028400,17,48428156
2020,147001752,152028400,19,48428153
2020,147001753,152028400,16,48428154
2020,147004606,152028424,15,48432448
2020,147004615,152031836,18,48428191
2020,147001790,152031837,18,48428181
2020,147001792,152031835,18,48428186
2020,147001792,152031836,18,48428188
2020,147004615,152031837,18,48432453
2020,147001792,152028427,18,48428189
2020,147001792,152031837,18,48428187
2020,147004615,152028427,18,48428190
2020,147001790,152031835,18,48428179
2020,147001790,152031836,18,48428180
2020,147004615,152031835,18,48428192
2020,147001790,152028427,18,48428184
2020,147004627,152031851,18,48432464
2020,147004630,152031851,18,48432467
2020,147004628,152031851,18,48432465
2020,147004658,152028475,18,48432487
2020,147004663,152031881,24,48428235
2020,147004665,152031882,3,48432493
2020,147004727,152028534,3,48432559
2020,147001896,152031936,16,48428294
2020,147001897,152031936,3,48428295
2020,147004740,152028550,18,48432568
2020,147001932,152028579,21,48432600
2020,147004817,152028628,18,48432635
2020,147004843,152028649,8,48428377
2020,147001992,152032033,21,48432672
2020,147004911,152032108,24,48428428
2020,147004911,152032109,15,48428427
2020,147004930,152028714,3,48432757
2020,147004943,152028726,18,48432768
2020,147002119,152032163,1,48432782
2020,147005049,152028829,19,48432851
2020,147005088,152028868,15,48432892
2020,147005087,152028868,3,48432891
2020,147005107,152028889,24,48432909
2020,147005120,152032312,3,48432926
2020,147002274,152032336,24,48428643
2020,147002291,152032354,3,48428659
2020,147005207,152032388,15,48433005
2020,147005206,152032388,3,48433004
2020,147005224,152032406,1,48433020
2020,147002341,152032406,16,48428699
2020,147005252,152032438,18,48428743
2020,147002430,152029059,18,48428785
2020,147002429,152029059,18,48428784
2020,147002447,152032491,1,48428797
2020,147002522,152029147,18,48428864
2020,147005377,152029147,18,48428865
2020,147005381,152029157,18,48433182
2020,147005393,152032583,18,48428886
2020,147005429,152032605,18,48433231
2020,147002639,152032651,8,48428971
2020,147002638,152032651,8,48428970
2020,147002651,152029264,18,48428984
2020,146997386,152026311,20,48425302
2020,146997458,152026372,11,48425367
2020,146997488,152026397,18,48425392
2020,146997603,152026513,24,48425498
2020,146997603,152026511,24,48425497
2020,146997638,152026548,18,48425532
2020,146997728,152026638,18,48425623
2020,146997728,152026639,18,48425624
2020,147002910,152026819,9,48425794
2020,147003025,152026920,24,48425897
2020,147003025,152026921,24,48425898
2020,147003142,152027035,24,48426007
2020,147003224,152027129,18,48426077
2020,147003250,152027154,11,48426097
2020,147003296,152027186,3,48426129
2020,147197499,152221937,18,48495630
2020,147197501,152221937,18,48499941
2020,147197542,152221973,18,48499976
2020,147202963,152222352,18,48500363
2020,147203050,152225764,18,48500429
2020,147201211,152225769,18,48496176
2020,146997188,152030286,17,48426681
2020,146997200,152026154,18,48425126
2020,146997222,152030322,21,48425146
2020,146997233,152030328,18,48425155
2020,146997249,152030341,1,48425166
2020,147000282,152030341,24,48426753
2020,147000283,152030341,1,48426754
2020,146997248,152030341,24,48425165
2020,146997253,152030344,18,48425169
2020,146997256,152030350,24,48425172
2020,146997253,152030350,24,48425168
2020,146997256,152030345,18,48425174
2020,146997256,152030347,18,48425175
2020,146997253,152030345,18,48425170
2020,146997253,152030347,18,48425171
2020,146997256,152030344,18,48425173
2020,147000289,152030355,24,48426762
2020,147000355,152026257,18,48426818
2020,146997352,152026274,18,48425276
2020,146997352,152026273,18,48425275
2020,147000401,152026292,21,48426864
2020,146997366,152026292,16,48425288
2020,147000402,152026292,16,48426865
2020,146997422,152026338,18,48426871
2020,146997422,152026342,18,48426872
2020,146997549,152026457,5,48425447
2020,146997550,152026458,1,48425448
2020,146997549,152026458,1,48425446
2020,146997550,152026457,5,48425449
2020,147000430,152026458,1,48425444
2020,147000430,152026457,5,48425445
2020,146997605,152026510,1,48425499
2020,146997605,152026512,1,48425501
2020,147000470,152026696,3,48425671
2020,147002924,152026831,18,48425804
2020,147002946,152026848,18,48425820
2020,147003088,152030591,18,48425966
2020,147003091,152030591,18,48425969
2020,147003089,152030591,18,48425967
2020,147003093,152030591,18,48425970
2020,147003095,152030591,18,48425972
2020,147003123,152027019,18,48425993
2020,147003163,152027060,27,48426028
2020,147000531,152027127,18,48426074
2020,147003238,152027142,18,48426086
2020,147003356,152027247,18,48426184
2020,147200628,152225155,18,48499881
2020,147200640,152221887,18,48495578
2020,147200903,152225418,18,48500128
2020,147197798,152225521,1,48500216
2020,147201065,152225638,24,48496023
2020,147202909,152222313,19,48500322
2020,147201105,152222347,5,48496077
2020,147202997,152222385,18,48500388
2020,147201200,152225766,9,48496165
2020,147201200,152222444,9,48496166
2020,148938452,153927313,18,49266981
2020,148938469,153927332,18,49267006
2020,148938740,153927582,18,49267308
2020,148938740,153927583,18,49267309
2020,148938802,153927641,9,49267365
2020,148938907,153927743,21,49267485
2020,149046975,154034599,1,49317503
2020,149046991,154038834,24,49312524
2020,149046991,154038833,9,49312522
2020,149050833,154034637,18,49312540
2020,149050833,154034638,18,49312542
2020,149047018,154038868,18,49317537
2020,149047018,154038867,9,49312547
2020,149050856,154038883,7,49317548
2020,149050856,154038884,18,49312560
2020,149047086,154038933,18,49317578
2020,149050918,154034725,18,49317592
2020,149050926,154034738,18,49312628
2020,149050968,154034777,24,49312661
2020,148824856,153816849,16,49217439
2020,148828360,153817177,1,49210514
2020,148824571,153816548,16,49217139
2020,148824920,153816915,18,49217509
2020,148825125,153817106,14,49217698
2020,148825358,153817351,18,49217923
2020,148824482,153816483,24,49217063
2020,148824803,153816776,18,49210361
2020,148828340,153817134,19,49217720
2020,148824792,153816762,18,49217361
2020,148824908,153816903,27,49217498
2020,148825056,153817058,16,49217638
2020,148828352,153817164,9,49217756
2020,148934965,153927720,4,49260901
2020,148934966,153927720,4,49260902
2020,148934971,153927766,1,49267512
2020,148938950,153927779,24,49267522
2020,148938950,153927780,24,49267523
2020,148825277,153817269,18,49217834
2020,148824627,153816597,3,49210302
2020,148824631,153812151,18,49217200
2020,148825099,153817088,18,49210486
2020,148825430,153817429,22,49217998
2020,148824789,153816759,18,49217358
2020,148825216,153817207,24,49210532
2020,148825216,153817205,24,49210531
2020,147003618,152030878,18,48427274
2020,147000577,152030656,18,48427046
2020,147000576,152030656,18,48427045
2020,147003397,152030668,1,48426221
2020,147003397,152027286,1,48427050
2020,147003397,152030667,24,48426222
2020,147003407,152030681,3,48426231
2020,147003427,152027308,3,48426249
2020,147000622,152030712,17,48427088
2020,147000621,152030712,22,48426256
2020,147003447,152027333,1,48426268
2020,147000688,152027392,27,48427149
2020,147003522,152027422,1,48426328
2020,147003522,152027420,16,48426329
2020,147003523,152027420,18,48427167
2020,147003523,152027422,1,48427168
2020,147000732,152030810,3,48427195
2020,147003624,152030885,18,48431435
2020,147003629,152027551,27,48431439
2020,147000855,152027586,18,48427318
2020,147000906,152030965,18,48427378
2020,147000922,152027651,3,48427393
2020,147000994,152031038,18,48427483
2020,147003810,152027740,16,48431610
2020,147003824,152027747,15,48431625
2020,147003824,152027748,1,48431624
2020,147003841,152027767,1,48431646
2020,147001079,152031126,27,48431660
2020,147003918,152027817,5,48431726
2020,147003916,152027817,10,48431724
2020,147001122,152031177,1,48431734
2020,147003979,152027859,18,48431795
2020,147004011,152027889,27,48431828
2020,147004013,152027889,24,48431830
2020,147004012,152027889,24,48431829
2020,147004047,152031302,26,48431851
2020,147004058,152027931,18,48431859
2020,147004058,152027934,18,48431858
2020,147001270,152027963,3,48431886
2020,147001282,152031354,3,48427760
2020,147004127,152031393,4,48427807
2020,147004127,152031392,5,48427806
2020,147001355,152031412,9,48427827
2020,147004159,152028045,18,48427833
2020,147004163,152028045,18,48431961
2020,147004163,152028044,18,48431962
2020,147004159,152028044,18,48431959
2020,147001379,152031440,21,48431981
2020,147004224,152028095,3,48432031
2020,147004260,152031520,21,48432067
2020,147001528,152031568,18,48427958
2020,147004402,152028259,1,48432230
2020,147001620,152031662,24,48432244
2020,147001623,152031662,24,48428039
2020,147001670,152031703,18,48428075
2020,147004547,152028379,3,48432385
2020,147001746,152031789,9,48428146
2020,147004610,152031834,18,48432450
2020,147001791,152028431,15,48428182
2020,147001791,152028430,1,48428183
2020,147001791,152031840,1,48428185
2020,147004635,152028447,18,48432470
2020,147001811,152028450,3,48432472
2020,147004676,152028488,18,48432507
2020,147001849,152028488,18,48428241
2020,147004684,152028494,18,48432514
2020,147004686,152028501,18,48428248
2020,147004687,152028501,18,48432518
2020,147001860,152028501,18,48428247
2020,147004688,152028501,18,48432519
2020,147004694,152028506,18,48432524
2020,147004699,152028511,18,48428258
2020,147001892,152028536,16,48428290
2020,147001892,152031935,25,48428289
2020,147004731,152031935,16,48428288
2020,147004731,152028536,25,48428287
2020,147001898,152031937,3,48432564
2020,147004752,152031953,15,48432575
2020,147004774,152031973,1,48428330
2020,147004774,152031972,15,48428332
2020,147004793,152028607,18,48432615
2020,147004852,152032035,14,48432676
2020,147004891,152028681,18,48432716
2020,147004891,152028682,18,48432717
2020,147004897,152032087,18,48432721
2020,147002050,152032098,18,48432728
2020,147002098,152032150,9,48428455
2020,147002178,152028808,18,48428538
2020,147005035,152028815,18,48428548
2020,147005035,152032236,1,48428547
2020,147005069,152028852,3,48432870
2020,147005074,152032267,3,48428583
2020,147002243,152028882,18,48432901
2020,147005124,152032313,1,48432935
2020,147005134,152028907,3,48428631
2020,147005165,152032353,27,48432972
2020,147005196,152028962,3,48428680
2020,147005209,152032392,18,48428689
2020,147005209,152032391,18,48433008
2020,147005209,152032390,1,48428687
2020,147005209,152032393,18,48433006
2020,147005229,152028988,18,48428707
2020,147002469,152032510,3,48428814
2020,147005341,152032532,24,48433146
2020,147002500,152032545,18,48428844
2020,147005369,152032561,1,48433175
2020,147005385,152029160,18,48433191
2020,147005385,152032574,18,48433189
2020,147005407,152029183,3,48433213
2020,147005467,152032639,18,48428957
2020,147003721,152030976,18,48431530
2020,147003774,152027697,18,48431570
2020,147000990,152027714,1,48431586
2020,147003806,152027733,18,48431605
2020,147003804,152027733,18,48431603
2020,147003812,152031061,16,48431612
2020,147001059,152031104,18,48431651
2020,147001074,152027780,18,48431657
2020,147001084,152031129,18,48427554
2020,147003872,152027793,18,48431671
2020,147001123,152031179,19,48427600
2020,147003958,152027848,24,48431759
2020,147003975,152031232,18,48431790
2020,147003995,152031259,13,48431814
2020,147004019,152031282,27,48431837
2020,147004100,152031362,18,48431901
2020,147004120,152027996,3,48431915
2020,147004160,152031417,1,48427836
2020,147004158,152031417,18,48427832
2020,147001361,152031417,1,48431958
2020,147004185,152031449,18,48431986
2020,147001424,152031473,3,48432036
2020,147004280,152028157,3,48432095
2020,147001497,152028164,18,48427938
